"label","Hemisphere","Region","PGS","Estimate_Score","Std_Error_Score","t_value_Score","p_value_Score","Significant_p_value_Score","Estimate_Interaction","Std_Error_Interaction","t_value_Interaction","p_value_Interaction","Significant_p_value_Interaction","Phenotype"
"lh_insula","left","insula","ADHD",-0.038361956962616,0.038486405789122,-0.9967664211829,0.31887790073046,"not sig",0.000644079071134458,0.00069429028838791,0.927679793174064,0.353573693258721,"not sig","CT"
"lh_insula","left","insula","ASD",-0.0483423655130171,0.038203618583524,-1.26538708387864,0.205732602986312,"not sig",0.000985011208650434,0.000690319859067148,1.42689102118764,0.153611309311142,"not sig","CT"
"lh_insula","left","insula","BIP",-0.0264267135961148,0.0382129575753856,-0.691564204209549,0.489211047753729,"not sig",0.000522120929430019,0.000689975373457438,0.756724007139113,0.449215228854019,"not sig","CT"
"lh_insula","left","insula","MDD",-0.0162151334444,0.0382585729997659,-0.423830064035561,0.671689750906787,"not sig",0.000126423335393658,0.000691353444382806,0.182863535895913,0.854905094550389,"not sig","CT"
"lh_insula","left","insula","SCZ",-0.0597074681525055,0.0383653824576947,-1.55628497170189,0.119640343427306,"not sig",0.000979208184828704,0.000691645108352113,1.41576680439731,0.156843791730844,"not sig","CT"
"lh_insula","left","insula","SUD",0.000453607816694504,0.0383179244845545,0.011838005914891,0.99055485845481,"not sig",-3.51859073304547e-05,0.00069464714181536,-0.0506529217675918,0.959602091443744,"not sig","CT"
"rh_bankssts","right","bankssts","ADHD",-0.0156959819623749,0.0399571474681956,-0.392820382758011,0.694452149097451,"not sig",0.000154137352326474,0.000720735703064573,0.213861130607352,0.830655352222169,"not sig","CT"
"rh_bankssts","right","bankssts","ASD",-0.00457592344239397,0.0396469077926854,-0.115416906315155,0.908114679209411,"not sig",3.9668344452552e-05,0.000716385817553696,0.0553728779668069,0.955841402923719,"not sig","CT"
"rh_bankssts","right","bankssts","BIP",-0.0171294959478588,0.0396662024087986,-0.431841086558345,0.665856915488432,"not sig",0.000240466522313929,0.000716134580632724,0.335783983649373,0.737033768837559,"not sig","CT"
"rh_bankssts","right","bankssts","MDD",0.0123057475943988,0.0397230799278451,0.309788355201851,0.7567219074949,"not sig",-0.000395311758831171,0.000717749397394595,-0.550765713306258,0.581794290856871,"not sig","CT"
"rh_bankssts","right","bankssts","SCZ",0.0339718981890406,0.0398197454385178,0.853142023258126,0.393580549783426,"not sig",-0.000535911854909289,0.000717797134976586,-0.746606288595412,0.455301251319284,"not sig","CT"
"rh_bankssts","right","bankssts","SUD",-0.0608097154826587,0.0397648303070297,-1.5292336221012,0.126206538302068,"not sig",0.000835375944301141,0.00072078061367874,1.15898780911646,0.246461154269211,"not sig","CT"
"rh_caudalanteriorcingulate","right","caudal anterior cingulate","ADHD",-0.0103818962210087,0.0413830113676703,-0.25087338687777,0.801912000734164,"not sig",8.50977351910403e-05,0.000746467454707197,0.11400059661599,0.909237320497124,"not sig","CT"
"rh_caudalanteriorcingulate","right","caudal anterior cingulate","ASD",-0.00986832432493022,0.0410626922301538,-0.240323363836421,0.810079583944465,"not sig",0.000320840195770538,0.000741969759465265,0.432416809010876,0.665438503479787,"not sig","CT"
"rh_caudalanteriorcingulate","right","caudal anterior cingulate","BIP",-0.0264874239592007,0.0410823139219557,-0.644740313545119,0.519095486844829,"not sig",0.00042395859165955,0.000741712608957071,0.571594154581896,0.567596956487131,"not sig","CT"
"rh_caudalanteriorcingulate","right","caudal anterior cingulate","MDD",-0.00638810761697149,0.0411420121123411,-0.155269693653492,0.876608706788715,"not sig",0.00011963873527617,0.000743397638651373,0.160935048829603,0.872144557119188,"not sig","CT"
"rh_caudalanteriorcingulate","right","caudal anterior cingulate","SCZ",-0.0110914636911163,0.0412423154818323,-0.268934068360012,0.787980419668288,"not sig",0.000299840802200835,0.000743450196398582,0.403309870188108,0.686720281592265,"not sig","CT"
"rh_caudalanteriorcingulate","right","caudal anterior cingulate","SUD",-0.0637810404497984,0.0411852106003376,-1.54863941497669,0.121468425390883,"not sig",0.00140590947874094,0.000746540428877753,1.88323287575248,0.0596688155516603,"not sig","CT"
"rh_caudalmiddlefrontal","right","caudal middle frontal","ADHD",-0.0566808619170738,0.0360063045035289,-1.57419270593345,0.115442905131807,"not sig",0.00112893644475552,0.000649502568690773,1.73815547339737,0.0821834224553111,"not sig","CT"
"rh_caudalmiddlefrontal","right","caudal middle frontal","ASD",-0.00785336267829874,0.0357300350061384,-0.219797228772643,0.826029077981147,"not sig",0.000396974126793119,0.000645616098931196,0.61487643732909,0.538636324780222,"not sig","CT"
"rh_caudalmiddlefrontal","right","caudal middle frontal","BIP",-0.0197773901436945,0.0357484702147839,-0.553237384001834,0.58010087122984,"not sig",0.000338847687813464,0.000645432589030557,0.524993149667907,0.599587953067536,"not sig","CT"
"rh_caudalmiddlefrontal","right","caudal middle frontal","MDD",-0.0255832087877183,0.0357973547264017,-0.714667577625502,0.474814476566943,"not sig",0.000514191853012165,0.00064684068780978,0.794928121719171,0.426655314798976,"not sig","CT"
"rh_caudalmiddlefrontal","right","caudal middle frontal","SCZ",-0.0357160032710501,0.0358870469759645,-0.995233831721261,0.319622550919359,"not sig",0.000799631304739684,0.000646929659922233,1.23604056866987,0.216443484234824,"not sig","CT"
"rh_caudalmiddlefrontal","right","caudal middle frontal","SUD",-0.0179329776448384,0.0358324235948674,-0.500467895992586,0.616745656088188,"not sig",-7.46634761580455e-05,0.000649536201854446,-0.114948906534969,0.908485620169833,"not sig","CT"
"rh_cuneus","right","cuneus","ADHD",0.0129278727864851,0.0400147494320165,0.323077689351748,0.746636406305645,"not sig",-0.000119167005883871,0.00072177808243813,-0.165102001270711,0.868863697843105,"not sig","CT"
"rh_cuneus","right","cuneus","ASD",0.0323573047808684,0.0397032697816322,0.814978337019431,0.415084710248212,"not sig",-0.000461618358136586,0.000717404752678543,-0.643455952045287,0.519928287572738,"not sig","CT"
"rh_cuneus","right","cuneus","BIP",-0.0416258617971003,0.03972256816056,-1.04791466727043,0.294677923977909,"not sig",0.000833447729916571,0.000717155337307734,1.16215788485297,0.245171338226972,"not sig","CT"
"rh_cuneus","right","cuneus","MDD",-0.0241319556509176,0.0397817810078295,-0.606608227172338,0.544110939063978,"not sig",0.000474784589201589,0.000718812713947219,0.660512230779005,0.508925172282782,"not sig","CT"
"rh_cuneus","right","cuneus","SCZ",0.00613790040576499,0.039877860403409,0.153917495664845,0.877674788943916,"not sig",-4.01635447834023e-05,0.000718847325763985,-0.0558721488470682,0.955443658161073,"not sig","CT"
"rh_cuneus","right","cuneus","SUD",-0.0382263952757835,0.039827593252232,-0.959796767876281,0.337157509339338,"not sig",0.000716436546107739,0.00072192200799485,0.992401586561481,0.321001665332463,"not sig","CT"
"rh_entorhinal","right","entorhinal","ADHD",0.010073624361971,0.0401940837326528,0.250624555319504,0.802104395111968,"not sig",-9.4245940329278e-05,0.00072504957975618,-0.129985511281823,0.896577889753028,"not sig","CT"
"rh_entorhinal","right","entorhinal","ASD",-0.0078567749550987,0.0398900429113276,-0.196960804794412,0.843858210158199,"not sig",0.000197461346780704,0.000720785301949899,0.273953070694593,0.78412068653283,"not sig","CT"
"rh_entorhinal","right","entorhinal","BIP",-0.00596403006504165,0.039904172054115,-0.149458809894707,0.881191609191064,"not sig",1.39836724711316e-05,0.000720468156112271,0.0194091471670159,0.984514713399799,"not sig","CT"
"rh_entorhinal","right","entorhinal","MDD",-0.0387457251457572,0.0399585627248689,-0.969647617521617,0.332222169061595,"not sig",0.000724572229562774,0.000722035971524852,1.00351264775987,0.315613577612702,"not sig","CT"
